代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅(%)
510500.SH,南方中证500ETF,2020/12/17,6.9,6.998,6.856,6.988,1.2167
510500.SH,南方中证500ETF,2020/12/18,6.98,7.005,6.929,6.964,-0.3434
510500.SH,南方中证500ETF,2020/12/21,6.961,7.093,6.957,7.075,1.5939
510500.SH,南方中证500ETF,2020/12/22,7.071,7.071,6.92,6.939,-1.9223
510500.SH,南方中证500ETF,2020/12/23,6.94,7.021,6.912,6.976,0.5332
510500.SH,南方中证500ETF,2020/12/24,6.973,6.975,6.872,6.888,-1.2615
510500.SH,南方中证500ETF,2020/12/25,6.866,6.967,6.861,6.953,0.9437
510500.SH,南方中证500ETF,2020/12/28,6.942,6.969,6.887,6.91,-0.6184
510500.SH,南方中证500ETF,2020/12/29,6.914,6.97,6.865,6.88,-0.4342
510500.SH,南方中证500ETF,2020/12/30,6.873,6.974,6.856,6.937,0.8285
510500.SH,南方中证500ETF,2020/12/31,6.959,7.054,6.947,7.043,1.528
510050.SH,华夏上证50ETF,2016/1/4,2.2019,2.2037,2.074,2.0804,-5.7119
510050.SH,华夏上证50ETF,2016/1/5,2.064,2.1106,2.0366,2.0877,0.3512
510050.SH,华夏上证50ETF,2016/1/6,2.0914,2.1188,2.0777,2.116,1.3561
510050.SH,华夏上证50ETF,2016/1/7,2.0877,2.0877,1.9772,1.9882,-6.0423
510050.SH,华夏上证50ETF,2016/1/8,2.0421,2.0631,1.969,2.0265,1.9293
510050.SH,华夏上证50ETF,2016/1/11,1.9909,2.0128,1.9389,1.9407,-4.2361
510050.SH,华夏上证50ETF,2016/1/12,1.9544,1.9681,1.9334,1.9462,0.2824
510050.SH,华夏上证50ETF,2016/1/13,1.9663,1.9772,1.927,1.9288,-0.8916
510050.SH,华夏上证50ETF,2016/1/14,1.895,1.9535,1.8813,1.9462,0.8996
510050.SH,华夏上证50ETF,2016/1/15,1.9361,1.9462,1.8813,1.8905,-2.8625
510050.SH,华夏上证50ETF,2016/1/18,1.8631,1.9142,1.8603,1.8905,0
510050.SH,华夏上证50ETF,2016/1/19,1.8905,1.9562,1.8822,1.9453,2.8986
510050.SH,华夏上证50ETF,2016/1/20,1.9334,1.9407,1.8923,1.9096,-1.831
510050.SH,华夏上证50ETF,2016/1/21,1.895,1.9334,1.8631,1.8658,-2.2956
510050.SH,华夏上证50ETF,2016/1/22,1.8859,1.8987,1.8548,1.8877,1.1747
510050.SH,华夏上证50ETF,2016/1/25,1.8905,1.8978,1.8759,1.8859,-0.0968
510050.SH,华夏上证50ETF,2016/1/26,1.874,1.8777,1.7809,1.7882,-5.1816
510050.SH,华夏上证50ETF,2016/1/27,1.7946,1.8037,1.7516,1.7873,-0.0511
510050.SH,华夏上证50ETF,2016/1/28,1.7745,1.7973,1.7407,1.7489,-2.1461
510050.SH,华夏上证50ETF,2016/1/29,1.7516,1.822,1.7516,1.8037,3.1332
510050.SH,华夏上证50ETF,2016/2/1,1.8028,1.8055,1.758,1.7736,-1.6709
510050.SH,华夏上证50ETF,2016/2/2,1.7736,1.811,1.7708,1.8037,1.6993
510050.SH,华夏上证50ETF,2016/2/3,1.7854,1.7918,1.7644,1.7836,-1.1139
510050.SH,华夏上证50ETF,2016/2/4,1.7937,1.8128,1.79,1.8064,1.2801
510050.SH,华夏上证50ETF,2016/2/5,1.8055,1.8101,1.7946,1.7973,-0.5056
510050.SH,华夏上证50ETF,2016/2/15,1.758,1.7891,1.7526,1.78,-0.9654
510050.SH,华夏上证50ETF,2016/2/16,1.7864,1.832,1.7854,1.8274,2.668
510050.SH,华夏上证50ETF,2016/2/17,1.8256,1.8457,1.822,1.8384,0.5997
510050.SH,华夏上证50ETF,2016/2/18,1.8475,1.8585,1.8338,1.8366,-0.0994
510050.SH,华夏上证50ETF,2016/2/19,1.8338,1.8411,1.8211,1.832,-0.2486
510050.SH,华夏上证50ETF,2016/2/22,1.8485,1.8859,1.8402,1.8759,2.3928
510050.SH,华夏上证50ETF,2016/2/23,1.874,1.8749,1.8411,1.8539,-1.1685
510050.SH,华夏上证50ETF,2016/2/24,1.8485,1.8658,1.8348,1.8622,0.4433
510050.SH,华夏上证50ETF,2016/2/25,1.8567,1.8594,1.748,1.7681,-5.0515
510050.SH,华夏上证50ETF,2016/2/26,1.7772,1.7955,1.7626,1.7864,1.0331
510050.SH,华夏上证50ETF,2016/2/29,1.7781,1.7854,1.7261,1.769,-0.9714
510050.SH,华夏上证50ETF,2016/3/1,1.7717,1.8183,1.7617,1.8,1.7553
510050.SH,华夏上证50ETF,2016/3/2,1.8028,1.8777,1.8028,1.8713,3.9574
510050.SH,华夏上证50ETF,2016/3/3,1.8667,1.8822,1.8585,1.8749,0.1952
510050.SH,华夏上证50ETF,2016/3/4,1.8685,1.9453,1.8631,1.938,3.3609
510050.SH,华夏上证50ETF,2016/3/7,1.9361,1.9544,1.9142,1.9279,-0.5184
510050.SH,华夏上证50ETF,2016/3/8,1.9215,1.9334,1.8585,1.9316,0.1895
510050.SH,华夏上证50ETF,2016/3/9,1.8923,1.927,1.874,1.9243,-0.3783
510050.SH,华夏上证50ETF,2016/3/10,1.9032,1.9233,1.8768,1.8804,-2.2781
510050.SH,华夏上证50ETF,2016/3/11,1.8649,1.8914,1.8622,1.8868,0.34
510050.SH,华夏上证50ETF,2016/3/14,1.9005,1.9361,1.8923,1.8959,0.484
510050.SH,华夏上证50ETF,2016/3/15,1.895,1.9215,1.8768,1.916,1.0597
510050.SH,华夏上证50ETF,2016/3/16,1.9042,1.9553,1.9014,1.9498,1.7636
510050.SH,华夏上证50ETF,2016/3/17,1.9462,1.9717,1.9279,1.9471,-0.1405
510050.SH,华夏上证50ETF,2016/3/18,1.9498,1.979,1.9462,1.9544,0.3752
510050.SH,华夏上证50ETF,2016/3/21,1.9727,2.0229,1.9672,2.0019,2.4299
510050.SH,华夏上证50ETF,2016/3/22,1.9955,2.0028,1.9772,1.9809,-1.0493
510050.SH,华夏上证50ETF,2016/3/23,1.9763,1.9964,1.9672,1.9827,0.0922
510050.SH,华夏上证50ETF,2016/3/24,1.9736,1.9736,1.9507,1.9544,-1.4279
510050.SH,华夏上证50ETF,2016/3/25,1.9526,1.9699,1.9498,1.959,0.2336
510050.SH,华夏上证50ETF,2016/3/28,1.9654,1.98,1.9334,1.937,-1.1189
510050.SH,华夏上证50ETF,2016/3/29,1.9407,1.9507,1.916,1.9215,-0.8015
510050.SH,华夏上证50ETF,2016/3/30,1.937,1.9745,1.937,1.9708,2.5665
510050.SH,华夏上证50ETF,2016/3/31,1.9763,1.9827,1.9599,1.969,-0.0927
510050.SH,华夏上证50ETF,2016/4/1,1.9654,1.9781,1.9325,1.9772,0.4174
510050.SH,华夏上证50ETF,2016/4/5,1.9654,1.9991,1.9599,1.9864,0.4619
510050.SH,华夏上证50ETF,2016/4/6,1.98,1.9864,1.9699,1.9772,-0.4598
510050.SH,华夏上证50ETF,2016/4/7,1.9818,1.9882,1.9507,1.9535,-1.2009
510050.SH,华夏上证50ETF,2016/4/8,1.9434,1.9489,1.9288,1.9398,-0.7013
510050.SH,华夏上证50ETF,2016/4/11,1.9535,1.9781,1.9535,1.958,0.9416
510050.SH,华夏上证50ETF,2016/4/12,1.958,1.9626,1.948,1.9562,-0.0933
510050.SH,华夏上证50ETF,2016/4/13,1.9672,2.0064,1.9672,1.98,1.2138
510050.SH,华夏上证50ETF,2016/4/14,1.99,2.0001,1.9763,1.9854,0.2768
510050.SH,华夏上证50ETF,2016/4/15,1.9891,1.9964,1.9818,1.9891,0.184
510050.SH,华夏上证50ETF,2016/4/18,1.9754,1.9827,1.9635,1.9672,-1.1019
510050.SH,华夏上证50ETF,2016/4/19,1.979,1.9818,1.9663,1.9736,0.325
510050.SH,华夏上证50ETF,2016/4/20,1.9763,1.9809,1.9115,1.9617,-0.6016
510050.SH,华夏上证50ETF,2016/4/21,1.9489,1.9809,1.9443,1.9599,-0.0931
